id,contract_address,name,asset_platform_id,number,buy_prc_native,native_currency,buy_prc_usd,buy_date,holding_wallet,collection_size
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,6433,0.22861261,eth,381.36,2/8/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8706,0.22461225,eth,359.37,2/10/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8707,0.22461225,eth,359.37,2/10/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8708,0.22461225,eth,359.37,2/10/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8709,0.22461225,eth,359.37,2/10/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8710,0.22461225,eth,359.37,2/10/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,8833,0.22501810,eth,310.00,2/10/2023,mygacc.eth
bullsandapes-genesis,0x2cf6be9aac1c7630d5a23af88c28275c70eb8819,Bulls and Apes Project - Genesis,ethereum,2655,0.2329731,eth,452.21,5/31/2022,mygacc.eth
bullsandapes-genesis,0x2cf6be9aac1c7630d5a23af88c28275c70eb8819,Bulls and Apes Project - Genesis,ethereum,3091,0.23432508,eth,446.17,5/31/2022,mygacc.eth
cakedapesofficial,0xc1922a5abfa18110827c0666b7bbac0389ab7396,Caked Apes Official,ethereum,2506,0.10493176,eth,140.31,2/27/2022,hsahni.eth
cakedapesofficial,0xc1922a5abfa18110827c0666b7bbac0389ab7396,Caked Apes Official,ethereum,7383,0.41090908,eth,834.45,1/13/2022,hsahni.eth
cakedapesofficial,0xc1922a5abfa18110827c0666b7bbac0389ab7396,Caked Apes Official,ethereum,7479,0.10226985,eth,136.75,2/27/2022,hsahni.eth
grandpaapecountryclub,0x4B103d07C18798365946E76845EDC6b565779402,Grandpa Ape Country Club,ethereum,1576,0.24700037,eth,630.56,2/3/2022,mygacc.eth
grandpaapecountryclub,0x4B103d07C18798365946E76845EDC6b565779402,Grandpa Ape Country Club,ethereum,3120,0.24294656,eth,620.21,2/3/2022,mygacc.eth
grandpaapecountryclub,0x4B103d07C18798365946E76845EDC6b565779402,Grandpa Ape Country Club,ethereum,4177,0.23495231,eth,803.23,1/13/2022,mygacc.eth
grandpaapecountryclub,0x4B103d07C18798365946E76845EDC6b565779402,Grandpa Ape Country Club,ethereum,4674,0.25289456,eth,645.61,2/3/2022,mygacc.eth
hakinft-io,0x7887f40763ace5f0e8320181fd5b42776d35b1ff,HAKI NFT,ethereum,2196,0.11491824,eth,348.99,4/16/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,291,0.08208612,eth,109.50,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,540,0.03058029,eth,40.79,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,545,0.03058029,eth,40.79,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,596,0.26245482,eth,321.56,7/2/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,651,0.08286233,eth,110.53,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,689,0.08102407,eth,108.08,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,690,0.08102407,eth,108.08,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,691,0.08102407,eth,108.08,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,755,0.08114658,eth,108.24,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,756,0.08114658,eth,108.24,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,757,0.08114658,eth,108.24,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,790,0.08114658,eth,108.24,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,791,0.08183899,eth,109.17,4/14/2022,hsahni.eth
liquid-legions,0x8bafFA321aF7f04A26D0c611aBEa1572C685C52F,Liquid Legions - LEGENDS,ethereum,1832,0.00100000,eth,0.0,7/9/2022,hsahni.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0031,0.18804492,eth,338.75,6/18/2022,mygacc.eth
